row_id,source,report_date,status_id,water_source,water_tech,install_year,installer,fecal_coliform_value,fecal_coliform_presence,activity_id,clean_country_id,clean_country_name,clean_adm1,water_source_clean,water_source_category,water_tech_clean,_facility_type,management_clean,status_clean,count,updated,pay_clean,subjective_quality_clean,dataset_title
8140,Water For People,2005-09-07T00:00:00.000,Yes,,Pumped Piped System|Public Stand Post,,,,,,UGA,Uganda,Western,Piped Water,Piped Water,Public Tapstand,Improved,,Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
10504,"Ministry of Water and Environment, Uganda",2010-04-29T00:00:00.000,Yes,Deep borehole,,2004,,,,010-00996,UGA,Uganda,Northern,Borehole/Tubewell,Well,Hand Pump - Afridev,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,,,Ministry of Water and Environment_Uganda_2009
10716,"Ministry of Water and Environment, Uganda",2010-04-29T00:00:00.000,Yes,Deep borehole,,1991,,,,010-01144,UGA,Uganda,Northern,Borehole/Tubewell,Well,Hand Pump - Afridev,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,,,Ministry of Water and Environment_Uganda_2009
8172,"Ministry of Water and Environment, Uganda",2010-06-17T00:00:00.000,Yes,Protected spring,,1999,,,,010-00654,UGA,Uganda,Northern,Protected Well,Well,,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,,,Ministry of Water and Environment_Uganda_2009
12868,"Ministry of Water and Environment, Uganda",2010-05-09T00:00:00.000,Yes,Protected spring,,1999,,,,072-00862,UGA,Uganda,Northern,Protected Well,Well,,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,Fees collected – basis unknown,,Ministry of Water and Environment_Uganda_2009
11526,Water For People,2005-09-07T00:00:00.000,Yes,,Protected Shallow Well,,,,,,UGA,Uganda,Western,Undefined Well,Well,,Unknown,,Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
9822,"Ministry of Water and Environment, Uganda",2010-04-22T00:00:00.000,Yes,Rainwater Harvest Tank,,2009,,,,010-00931,UGA,Uganda,Northern,Rainwater Harvesting,Rainwater Harvesting,,Improved,Other Institutional Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,,,Ministry of Water and Environment_Uganda_2009
11329,"Ministry of Water and Environment, Uganda",2010-04-23T00:00:00.000,Yes,Deep borehole,,1990,,,,010-01270,UGA,Uganda,Northern,Borehole/Tubewell,Well,Hand Pump - Afridev,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,,,Ministry of Water and Environment_Uganda_2009
12604,Water For People,2020-02-18T00:00:00.000,No,,Protected deep borehole,,,,,,UGA,Uganda,Eastern,Borehole/Tubewell,Well,,Improved,,Non-Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
8845,"Ministry of Water and Environment, Uganda",2010-04-28T00:00:00.000,Yes,Yard tap for public use,,2001,,,,010-00785,UGA,Uganda,Northern,,,Public Tapstand,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,Fees collected – basis unknown,,Ministry of Water and Environment_Uganda_2009
11610,Water For People,2005-09-07T00:00:00.000,Yes,,Protected Spring,,,,,,UGA,Uganda,Western,Protected Well,Well,,Improved,,Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
8993,Water For People,2020-02-15T00:00:00.000,Yes,,Protected deep borehole,,,,Present,,UGA,Uganda,Eastern,Borehole/Tubewell,Well,,Improved,,Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
10139,"Ministry of Water and Environment, Uganda",2010-04-27T00:00:00.000,No,Deep borehole,,2005,,,,010-01049,UGA,Uganda,Northern,Borehole/Tubewell,Well,Hand Pump - Afridev,Improved,Community Management,Non-Functional,1,2020-01-01T00:00:00.000,Fees collected – basis unknown,,Ministry of Water and Environment_Uganda_2009
8304,"Ministry of Water and Environment, Uganda",2013-12-17T00:00:00.000,Yes,Protected spring,,2013,,,,010-02399,UGA,Uganda,Northern,Protected Well,Well,,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,,Acceptable quality,Ministry of Water and Environment_Uganda_2009
12138,"Ministry of Water and Environment, Uganda",2010-05-08T00:00:00.000,Yes,Deep borehole,,1995,,,,072-00750,UGA,Uganda,Northern,Borehole/Tubewell,Well,Hand Pump - Afridev,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,Fees collected – basis unknown,,Ministry of Water and Environment_Uganda_2009
12483,"Ministry of Water and Environment, Uganda",2010-05-08T00:00:00.000,Yes,Deep borehole,,1995,,,,072-00793,UGA,Uganda,Northern,Borehole/Tubewell,Well,Hand Pump - Afridev,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,,,Ministry of Water and Environment_Uganda_2009
13301,Water For People,2005-09-07T00:00:00.000,Yes,,Protected Deep Borehole,,,,,,UGA,Uganda,Western,Borehole/Tubewell,Well,,Improved,,Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
10115,"Ministry of Water and Environment, Uganda",2010-04-27T00:00:00.000,Yes,Deep borehole,,1996,,,,010-01040,UGA,Uganda,Northern,Borehole/Tubewell,Well,Hand Pump - Afridev,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,Fees collected – basis unknown,,Ministry of Water and Environment_Uganda_2009
9137,Water For People,2005-09-07T00:00:00.000,Yes,,Protected Deep Borehole,,,,,,UGA,Uganda,Western,Borehole/Tubewell,Well,,Improved,,Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
12074,Water For People,2005-09-07T00:00:00.000,Yes,,Pumped Piped System|Public Stand Post,,,,,,UGA,Uganda,Western,Piped Water,Piped Water,Public Tapstand,Improved,,Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
9209,Water For People,2018-02-28T00:00:00.000,No,,Protected Shallow Well,,,,,,UGA,Uganda,Western,Undefined Well,Well,,Unknown,,Non-Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
13224,"Ministry of Water and Environment, Uganda",2010-05-08T00:00:00.000,Yes,Deep borehole,,1989,,,,072-00927,UGA,Uganda,Northern,Borehole/Tubewell,Well,Hand Pump - Afridev,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,Fees collected – basis unknown,,Ministry of Water and Environment_Uganda_2009
10007,Water For People,2020-02-21T00:00:00.000,Yes,,Protected deep borehole,,,,Present,,UGA,Uganda,Eastern,Borehole/Tubewell,Well,,Improved,,Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
13009,"Ministry of Water and Environment, Uganda",2010-05-09T00:00:00.000,Yes,Protected spring,,1990,,,,072-00882,UGA,Uganda,Northern,Protected Well,Well,,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,,,Ministry of Water and Environment_Uganda_2009
9000,Water For People,2005-09-07T00:00:00.000,No,,Gravity Fed System|Public Stand Post,,,,,,UGA,Uganda,Western,,,Public Tapstand,Improved,,Non-Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
10271,"Ministry of Water and Environment, Uganda",2010-04-27T00:00:00.000,Yes,Deep borehole,,2007,,,,010-01075,UGA,Uganda,Northern,Borehole/Tubewell,Well,Hand Pump - Afridev,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,,,Ministry of Water and Environment_Uganda_2009
10801,"Ministry of Water and Environment, Uganda",2010-04-29T00:00:00.000,No,Deep borehole,,1998,,,,010-01158,UGA,Uganda,Northern,Borehole/Tubewell,Well,Hand Pump - Afridev,Improved,Community Management,Non-Functional,1,2020-01-01T00:00:00.000,,,Ministry of Water and Environment_Uganda_2009
11406,"Ministry of Water and Environment, Uganda",2010-04-23T00:00:00.000,Yes,Deep borehole,,2005,,,,010-01279,UGA,Uganda,Northern,Borehole/Tubewell,Well,Hand Pump - Afridev,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,Fees collected – basis unknown,,Ministry of Water and Environment_Uganda_2009
11324,"Ministry of Water and Environment, Uganda",2010-04-23T00:00:00.000,Yes,Deep borehole,,1987,,,,010-01269,UGA,Uganda,Northern,Borehole/Tubewell,Well,Hand Pump - Afridev,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,,,Ministry of Water and Environment_Uganda_2009
12436,"Ministry of Water and Environment, Uganda",2011-09-05T00:00:00.000,Yes,Deep borehole,,2010,,,,072-00785,UGA,Uganda,Northern,Borehole/Tubewell,Well,Hand Pump - Afridev,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,Fees collected – basis unknown,,Ministry of Water and Environment_Uganda_2009
11859,"Ministry of Water and Environment, Uganda",2010-05-08T00:00:00.000,No,Shallow well,,2003,,,,072-00710,UGA,Uganda,Northern,Undefined Well,Well,,Unknown,Community Management,Non-Functional,1,2020-01-01T00:00:00.000,,,Ministry of Water and Environment_Uganda_2009
11282,Water For People,2005-09-07T00:00:00.000,No,,Protected Shallow Well,,,,,,UGA,Uganda,Western,Undefined Well,Well,,Unknown,,Non-Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
11983,Water For People,2005-09-07T00:00:00.000,Yes,,Pumped Piped System|Public Stand Post,,,,,,UGA,Uganda,Western,Piped Water,Piped Water,Public Tapstand,Improved,,Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
11013,Water For People,2005-09-07T00:00:00.000,Yes,,Protected Deep Borehole,,,,,,UGA,Uganda,Western,Borehole/Tubewell,Well,,Improved,,Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
7974,"Ministry of Water and Environment, Uganda",2010-04-28T00:00:00.000,Yes,Protected spring,,2008,,,,010-00601,UGA,Uganda,Northern,Protected Well,Well,,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,,,Ministry of Water and Environment_Uganda_2009
11393,Water For People,2019-03-18T00:00:00.000,Yes,,Pumped piped system,,,,,,UGA,Uganda,Western,Surface Water (River/Stream/Lake/Pond/Dam),Surface Water,,No facilities,,Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
11753,Water For People,2005-09-07T00:00:00.000,Yes,,Protected Shallow Well,,,,,,UGA,Uganda,Western,Undefined Well,Well,,Unknown,,Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
8080,Water For People,2005-09-07T00:00:00.000,Yes,,Protected Shallow Well,,,,,,UGA,Uganda,Western,Undefined Well,Well,,Unknown,,Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
8537,"Ministry of Water and Environment, Uganda",2010-04-29T00:00:00.000,Yes,Protected spring,,1990,,,,010-00719,UGA,Uganda,Northern,Protected Well,Well,,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,,,Ministry of Water and Environment_Uganda_2009
9426,"Ministry of Water and Environment, Uganda",2010-04-27T00:00:00.000,Yes,Protected spring,,1989,,,,010-00894,UGA,Uganda,Northern,Protected Well,Well,,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,,,Ministry of Water and Environment_Uganda_2009
12360,Water For People,2005-09-07T00:00:00.000,Yes,,Gravity Fed System|Public Stand Post,,,,,,UGA,Uganda,Western,,,Public Tapstand,Improved,,Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
12219,Water For People,2005-09-07T00:00:00.000,No,,Gravity Fed System|Public Stand Post,,,,,,UGA,Uganda,Western,,,Public Tapstand,Improved,,Non-Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
6965,"Ministry of Water and Environment, Uganda",2010-04-28T00:00:00.000,Yes,Deep borehole,,2007,,,,010-00559,UGA,Uganda,Northern,Borehole/Tubewell,Well,Hand Pump - Afridev,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,Fees collected – basis unknown,,Ministry of Water and Environment_Uganda_2009
13394,Water For People,2005-09-07T00:00:00.000,No,,Protected Shallow Well,,,,,,UGA,Uganda,Western,Undefined Well,Well,,Unknown,,Non-Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
12123,Water For People,2005-09-07T00:00:00.000,No,,Protected Spring,,,,,,UGA,Uganda,Western,Protected Well,Well,,Improved,,Non-Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
10146,Water For People,2005-09-07T00:00:00.000,Yes,,Protected Shallow Well,,,,,,UGA,Uganda,Western,Undefined Well,Well,,Unknown,,Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
12969,"Ministry of Water and Environment, Uganda",2011-09-05T00:00:00.000,Yes,Deep borehole,,2011,,,,072-00874,UGA,Uganda,Northern,Borehole/Tubewell,Well,Hand Pump - Afridev,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,Fees collected – basis unknown,,Ministry of Water and Environment_Uganda_2009
10748,Water For People,2020-02-20T00:00:00.000,Yes,,Protected deep borehole,,,,,,UGA,Uganda,Eastern,Borehole/Tubewell,Well,,Improved,,Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
10156,Water For People,2018-02-26T00:00:00.000,Yes,,Pumped Piped System|Kiosk or Public stand Post,,,,Present,,UGA,Uganda,Western,Piped Water,Piped Water,Public Tapstand,Improved,,Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
10393,"Ministry of Water and Environment, Uganda",2010-04-27T00:00:00.000,Yes,Deep borehole,,2007,,,,010-01100,UGA,Uganda,Northern,Borehole/Tubewell,Well,Hand Pump - Afridev,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,Fees collected – basis unknown,,Ministry of Water and Environment_Uganda_2009
9643,Water For People,2005-09-07T00:00:00.000,Yes,,Protected Deep Borehole,,,,,,UGA,Uganda,Western,Borehole/Tubewell,Well,,Improved,,Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
11189,"Ministry of Water and Environment, Uganda",2010-04-24T00:00:00.000,Yes,Deep borehole,,,,,,010-01236,UGA,Uganda,Northern,Borehole/Tubewell,Well,Hand Pump - Afridev,Improved,Community Management,"Functional, not in use",1,2020-01-01T00:00:00.000,Fees collected – basis unknown,,Ministry of Water and Environment_Uganda_2009
13319,"Ministry of Water and Environment, Uganda",2010-05-07T00:00:00.000,Yes,Deep borehole,,1997,,,,072-00947,UGA,Uganda,Northern,Borehole/Tubewell,Well,Hand Pump - Afridev,Improved,Other,"Functional, needs repair",1,2020-01-01T00:00:00.000,,,Ministry of Water and Environment_Uganda_2009
10903,"Ministry of Water and Environment, Uganda",2010-04-24T00:00:00.000,Yes,Deep borehole,,1994,,,,010-01171,UGA,Uganda,Northern,Borehole/Tubewell,Well,Hand Pump - Afridev,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,Fees collected – basis unknown,,Ministry of Water and Environment_Uganda_2009
10853,Water For People,2020-02-20T00:00:00.000,Yes,,Protected Shallow Well,,,,,,UGA,Uganda,Eastern,Undefined Well,Well,,Unknown,,Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
9538,Water For People,2020-02-17T00:00:00.000,Yes,,Protected Shallow Well,,,,,,UGA,Uganda,Eastern,Undefined Well,Well,,Unknown,,Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
11489,Water For People,2005-09-07T00:00:00.000,No,,Protected Shallow Well,,,,,,UGA,Uganda,Western,Undefined Well,Well,,Unknown,,Non-Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
8228,"Ministry of Water and Environment, Uganda",2010-04-28T00:00:00.000,Yes,Deep borehole,,1997,,,,010-00663,UGA,Uganda,Northern,Borehole/Tubewell,Well,Hand Pump - Afridev,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,Fees collected – basis unknown,,Ministry of Water and Environment_Uganda_2009
10220,Water For People,2020-02-18T00:00:00.000,Yes,,Protected deep borehole,,,,,,UGA,Uganda,Eastern,Borehole/Tubewell,Well,,Improved,,Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
8023,"Ministry of Water and Environment, Uganda",2010-04-28T00:00:00.000,Yes,Protected spring,,1993,,,,010-00613,UGA,Uganda,Northern,Protected Well,Well,,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,,,Ministry of Water and Environment_Uganda_2009
12760,Water For People,2019-03-19T00:00:00.000,Yes,,Pumped piped system,,,,,,UGA,Uganda,Western,Surface Water (River/Stream/Lake/Pond/Dam),Surface Water,,No facilities,,Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
12511,"Ministry of Water and Environment, Uganda",2010-05-08T00:00:00.000,Yes,Deep borehole,,1995,,,,072-00801,UGA,Uganda,Northern,Borehole/Tubewell,Well,Hand Pump - Afridev,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,Fees collected – basis unknown,,Ministry of Water and Environment_Uganda_2009
8436,"Ministry of Water and Environment, Uganda",2010-04-28T00:00:00.000,Yes,Deep borehole,,2001,,,,010-00699,UGA,Uganda,Northern,Borehole/Tubewell,Well,Hand Pump - Afridev,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,Fees collected – basis unknown,,Ministry of Water and Environment_Uganda_2009
8536,"Ministry of Water and Environment, Uganda",2010-04-29T00:00:00.000,Yes,Protected spring,,1994,,,,010-00718,UGA,Uganda,Northern,Protected Well,Well,,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,,,Ministry of Water and Environment_Uganda_2009
9294,"Ministry of Water and Environment, Uganda",2010-04-27T00:00:00.000,Yes,Protected spring,,1999,,,,010-00862,UGA,Uganda,Northern,Protected Well,Well,,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,,,Ministry of Water and Environment_Uganda_2009
12913,"Ministry of Water and Environment, Uganda",2010-05-09T00:00:00.000,Yes,Protected spring,,1995,,,,072-00867,UGA,Uganda,Northern,Protected Well,Well,,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,,,Ministry of Water and Environment_Uganda_2009
10564,"Ministry of Water and Environment, Uganda",2010-04-30T00:00:00.000,Yes,Deep borehole,,1991,,,,010-01031,UGA,Uganda,Northern,Borehole/Tubewell,Well,Hand Pump - Afridev,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,Fees collected – basis unknown,,Ministry of Water and Environment_Uganda_2009
11065,Water For People,2020-02-15T00:00:00.000,No,,Protected Shallow Well,,,,,,UGA,Uganda,Eastern,Undefined Well,Well,,Unknown,,Non-Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
8932,"Ministry of Water and Environment, Uganda",2010-04-28T00:00:00.000,Yes,Protected spring,,2009,,,,010-00803,UGA,Uganda,Northern,Protected Well,Well,,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,,,Ministry of Water and Environment_Uganda_2009
9611,Water For People,2005-09-07T00:00:00.000,Yes,,Protected Spring,,,,,,UGA,Uganda,Western,Protected Well,Well,,Improved,,Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
8800,"Ministry of Water and Environment, Uganda",2010-04-28T00:00:00.000,Yes,Deep borehole,,2009,,,,010-00778,UGA,Uganda,Northern,Borehole/Tubewell,Well,Hand Pump - Afridev,Improved,Private Operator/Delegated Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,,,Ministry of Water and Environment_Uganda_2009
9918,"Ministry of Water and Environment, Uganda",2010-04-23T00:00:00.000,No,Rainwater Harvest Tank,,2009,,,,010-00950,UGA,Uganda,Northern,Rainwater Harvesting,Rainwater Harvesting,,Improved,Other Institutional Management,Non-Functional,1,2020-01-01T00:00:00.000,,,Ministry of Water and Environment_Uganda_2009
10086,"Ministry of Water and Environment, Uganda",2010-04-30T00:00:00.000,Yes,Deep borehole,,1987,,,,010-01021,UGA,Uganda,Northern,Borehole/Tubewell,Well,Hand Pump - Afridev,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,Fees collected – basis unknown,,Ministry of Water and Environment_Uganda_2009
10182,Water For People,2020-02-19T00:00:00.000,Yes,,Protected Shallow Well,,,,,,UGA,Uganda,Eastern,Undefined Well,Well,,Unknown,,Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
9875,Water For People,2005-09-07T00:00:00.000,Yes,,Pumped Piped System|Public Stand Post,,,,,,UGA,Uganda,Western,Piped Water,Piped Water,Public Tapstand,Improved,,Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
13024,"Ministry of Water and Environment, Uganda",2010-05-09T00:00:00.000,Yes,Protected spring,,1999,,,,072-00886,UGA,Uganda,Northern,Protected Well,Well,,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,Fees collected – basis unknown,,Ministry of Water and Environment_Uganda_2009
13705,"Ministry of Water and Environment, Uganda",2010-05-08T00:00:00.000,Yes,Deep borehole,,2004,,,,072-01014,UGA,Uganda,Northern,Borehole/Tubewell,Well,Hand Pump - Afridev,Improved,Other Institutional Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,,,Ministry of Water and Environment_Uganda_2009
7964,"Ministry of Water and Environment, Uganda",2010-04-28T00:00:00.000,Yes,Protected spring,,2004,,,,010-00600,UGA,Uganda,Northern,Protected Well,Well,,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,,,Ministry of Water and Environment_Uganda_2009
9686,"Ministry of Water and Environment, Uganda",2010-04-23T00:00:00.000,Yes,Deep borehole,,1996,,,,010-00902,UGA,Uganda,Northern,Borehole/Tubewell,Well,Hand Pump - Afridev,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,Fees collected – basis unknown,,Ministry of Water and Environment_Uganda_2009
9362,Water For People,2005-09-07T00:00:00.000,No,,Protected Shallow Well,,,,,,UGA,Uganda,Western,Undefined Well,Well,,Unknown,,Non-Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
10352,Water For People,2005-09-07T00:00:00.000,No,,Protected Deep Borehole,,,,,,UGA,Uganda,Western,Borehole/Tubewell,Well,,Improved,,Non-Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
12173,"Ministry of Water and Environment, Uganda",2010-05-08T00:00:00.000,Yes,Deep borehole,,1995,,,,072-00753,UGA,Uganda,Northern,Borehole/Tubewell,Well,Hand Pump - Afridev,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,Fees collected – basis unknown,,Ministry of Water and Environment_Uganda_2009
9675,Water For People,2005-09-07T00:00:00.000,No,,Protected Spring,,,,,,UGA,Uganda,Western,Protected Well,Well,,Improved,,Non-Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
13641,Water For People,2005-09-07T00:00:00.000,No,,Gravity Fed System|Public Stand Post,,,,,,UGA,Uganda,Western,,,Public Tapstand,Improved,,Non-Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
9162,"Ministry of Water and Environment, Uganda",2010-04-28T00:00:00.000,Yes,Protected spring,,1995,,,,010-00839,UGA,Uganda,Northern,Protected Well,Well,,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,Fees collected – basis unknown,,Ministry of Water and Environment_Uganda_2009
11795,Water For People,2019-03-14T00:00:00.000,Yes,,Pumped piped system,,,,Present,,UGA,Uganda,Western,Surface Water (River/Stream/Lake/Pond/Dam),Surface Water,,No facilities,,Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
6970,"Ministry of Water and Environment, Uganda",2012-08-20T00:00:00.000,Yes,Shallow well,,2012,,,,010-01884,UGA,Uganda,Northern,Undefined Well,Well,,Unknown,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,Fees collected – basis unknown,,Ministry of Water and Environment_Uganda_2009
8241,Water For People,2020-02-20T00:00:00.000,Yes,,Protected deep borehole,,,,Present,,UGA,Uganda,Eastern,Borehole/Tubewell,Well,,Improved,,Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
8006,"Ministry of Water and Environment, Uganda",2010-04-28T00:00:00.000,No,Rainwater Harvest Tank,,2002,,,,010-00608,UGA,Uganda,Northern,Rainwater Harvesting,Rainwater Harvesting,,Improved,Other,Non-Functional,1,2020-01-01T00:00:00.000,,,Ministry of Water and Environment_Uganda_2009
10022,"Ministry of Water and Environment, Uganda",2010-04-22T00:00:00.000,Yes,Deep borehole,,1947,,,,010-00990,UGA,Uganda,Northern,Borehole/Tubewell,Well,Hand Pump - Afridev,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,Fees collected – basis unknown,,Ministry of Water and Environment_Uganda_2009
12059,"Ministry of Water and Environment, Uganda",2010-05-08T00:00:00.000,Yes,Deep borehole,,2008,,,,072-00735,UGA,Uganda,Northern,Borehole/Tubewell,Well,Hand Pump - Afridev,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,Fees collected – basis unknown,,Ministry of Water and Environment_Uganda_2009
10596,"Ministry of Water and Environment, Uganda",2010-04-30T00:00:00.000,No,Deep borehole,,1991,,,,010-01036,UGA,Uganda,Northern,Borehole/Tubewell,Well,Hand Pump - Afridev,Improved,Community Management,Non-Functional,1,2020-01-01T00:00:00.000,Fees collected – basis unknown,,Ministry of Water and Environment_Uganda_2009
9074,Water For People,2019-03-16T00:00:00.000,No,,Protected Shallow Well,,,,,,UGA,Uganda,Western,Undefined Well,Well,,Unknown,,Non-Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
11012,"Ministry of Water and Environment, Uganda",2010-04-24T00:00:00.000,Yes,Rainwater Harvest Tank,,2006,,,,010-01193,UGA,Uganda,Northern,Rainwater Harvesting,Rainwater Harvesting,,Improved,Other Institutional Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,,,Ministry of Water and Environment_Uganda_2009
10989,Water For People,2005-09-07T00:00:00.000,Yes,,Protected Shallow Well,,,,,,UGA,Uganda,Western,Undefined Well,Well,,Unknown,,Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
8881,Water For People,2020-02-17T00:00:00.000,Yes,,Protected deep borehole,,,,Present,,UGA,Uganda,Eastern,Borehole/Tubewell,Well,,Improved,,Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
9807,Water For People,2005-09-07T00:00:00.000,Yes,,Protected Shallow Well,,,,,,UGA,Uganda,Western,Undefined Well,Well,,Unknown,,Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
11129,"Ministry of Water and Environment, Uganda",2010-04-23T00:00:00.000,Yes,Deep borehole,,2008,,,,010-01216,UGA,Uganda,Northern,Borehole/Tubewell,Well,Hand Pump - Afridev,Improved,Other Institutional Management,"Functional, not in use",1,2020-01-01T00:00:00.000,,,Ministry of Water and Environment_Uganda_2009
9494,Water For People,2020-02-19T00:00:00.000,Yes,,Protected deep borehole,,,,Present,,UGA,Uganda,Eastern,Borehole/Tubewell,Well,,Improved,,Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
13467,"Ministry of Water and Environment, Uganda",2010-05-07T00:00:00.000,Yes,Deep borehole,,1990,,,,072-00979,UGA,Uganda,Northern,Borehole/Tubewell,Well,Hand Pump - Afridev,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,,,Ministry of Water and Environment_Uganda_2009
8969,"Ministry of Water and Environment, Uganda",2010-04-28T00:00:00.000,Yes,Protected spring,,1985,,,,010-00815,UGA,Uganda,Northern,Protected Well,Well,,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,,,Ministry of Water and Environment_Uganda_2009
